t,E_dc,I,C_l,C_r
4.88,-5.12,0.00593186,inf,0.0105293
4.96,-5.04,0.00642113,inf,0.0114006
5.04,-4.96,0.00695034,inf,0.0123435
5.12,-4.88,0.0075227,inf,0.0133638
5.2,-4.8,0.00814162,inf,0.0144678
5.28,-4.72,0.00881081,inf,0.0156621
5.36,-4.64,0.00953423,inf,0.0169541
5.44,-4.56,0.0103161,inf,0.0183515
5.52,-4.48,0.0111611,inf,0.0198628
5.6,-4.4,0.012074,inf,0.0214971
5.68,-4.32,0.0130602,inf,0.023264
5.76,-4.24,0.0141252,inf,0.0251741
5.84,-4.16,0.015275,inf,0.0272385
5.92,-4.08,0.0165162,inf,0.0294694
6,-4,0.0178554,inf,0.0318797
6.08,-3.92,0.0193001,inf,0.0344832
6.16,-3.84,0.0208579,inf,0.0372948
6.24,-3.76,0.0225372,inf,0.0403303
6.32,-3.68,0.0243467,inf,0.0436067
6.4,-3.6,0.0262955,inf,0.0471419
6.48,-3.52,0.0283935,inf,0.0509554
6.56,-3.44,0.030651,inf,0.0550675
6.64,-3.36,0.0330787,inf,0.0594999
6.72,-3.28,0.0356879,inf,0.0642758
6.8,-3.2,0.0384905,inf,0.0694194
6.88,-3.12,0.0414987,inf,0.0749567
6.96,-3.04,0.0447253,inf,0.0809146
7.04,-2.96,0.0481833,inf,0.0873217
7.12,-2.88,0.0518862,inf,0.0942079
7.2,-2.8,0.0558477,inf,0.101604
7.28,-2.72,0.0600818,inf,0.109544
7.36,-2.64,0.0646023,inf,0.11806
7.44,-2.56,0.0694233,inf,0.127187
7.52,-2.48,0.0745585,inf,0.136961
7.6,-2.4,0.0800211,inf,0.14742
7.68,-2.32,0.085824,inf,0.158599
7.76,-2.24,0.0919792,inf,0.170538
7.84,-2.16,0.0984975,inf,0.183273
7.92,-2.08,0.105389,inf,0.196842
8,-2,0.112661,inf,0.211282
8.08,-1.92,0.12032,inf,0.226629
8.16,-1.84,0.12837,inf,0.242917
8.24,-1.76,0.136812,inf,0.260179
8.32,-1.68,0.145644,inf,0.278444
8.4,-1.6,0.154862,inf,0.29774
8.48,-1.52,0.164457,inf,0.318087
8.56,-1.44,0.174415,inf,0.339505
8.64,-1.36,0.184721,inf,0.362007
8.72,-1.28,0.195353,inf,0.385598
8.8,-1.2,0.206284,inf,0.410279
8.88,-1.12,0.217484,inf,0.436044
8.96,-1.04,0.228916,inf,0.462876
9.04,-0.96,0.24054,inf,0.490754
9.12,-0.88,0.252311,inf,0.519644
9.2,-0.8,0.264179,inf,0.549506
9.28,-0.72,0.276091,inf,0.580289
9.36,-0.64,0.287989,inf,0.611934
9.44,-0.56,0.299814,inf,0.644371
9.52,-0.48,0.311504,inf,0.677524
9.6,-0.4,0.322996,inf,0.711308
9.68,-0.32,0.334228,inf,0.745628
9.76,-0.24,0.345138,inf,0.780387
9.84,-0.16,0.355664,inf,0.81548
9.92,-0.08,0.365749,inf,0.850797
10,1.63425e-13,0.375339,inf,0.886227
10.08,0.08,0.384385,inf,0.921657
10.16,0.16,0.392842,inf,0.956974
10.24,0.24,0.400673,inf,0.992067
10.32,0.32,0.407845,inf,1.02683
10.4,0.4,0.414334,inf,1.06115
10.48,0.48,0.420123,inf,1.09493
10.56,0.56,0.4252,inf,1.12808
10.64,0.64,0.429563,inf,1.16052
10.72,0.72,0.433214,inf,1.19216
10.8,0.8,0.436163,inf,1.22295
10.88,0.88,0.438425,inf,1.25281
10.96,0.96,0.440022,inf,1.2817
11.04,1.04,0.440978,inf,1.30958
11.12,1.12,0.441322,inf,1.33641
11.2,1.2,0.441089,inf,1.36217
11.28,1.28,0.440311,inf,1.38686
11.36,1.36,0.439027,inf,1.41045
11.44,1.44,0.437275,inf,1.43295
11.52,1.52,0.435093,inf,1.45437
11.6,1.6,0.432521,inf,1.47471
11.68,1.68,0.429596,inf,1.49401
11.76,1.76,0.426357,inf,1.51227
11.84,1.84,0.422841,inf,1.52954
11.92,1.92,0.419081,inf,1.54583
12,2,0.415113,inf,1.56117
12.08,2.08,0.410966,inf,1.57561
12.16,2.16,0.406672,inf,1.58918
12.24,2.24,0.402257,inf,1.60192
12.32,2.32,0.397747,inf,1.61385
12.4,2.4,0.393165,inf,1.62503
12.48,2.48,0.388533,inf,1.63549
12.56,2.56,0.38387,inf,1.64527
12.64,2.64,0.379194,inf,1.65439
12.72,2.72,0.374519,inf,1.66291
12.8,2.8,0.369861,inf,1.67085
12.88,2.88,0.365231,inf,1.67825
12.96,2.96,0.36064,inf,1.68513
13.04,3.04,0.356098,inf,1.69154
13.12,3.12,0.351612,inf,1.6975
13.2,3.2,0.34719,inf,1.70303
13.28,3.28,0.342837,inf,1.70818
13.36,3.36,0.338557,inf,1.71295
13.44,3.44,0.334355,inf,1.71739
13.52,3.52,0.330234,inf,1.7215
13.6,3.6,0.326197,inf,1.72531
13.68,3.68,0.322244,inf,1.72885
13.76,3.76,0.318378,inf,1.73212
13.84,3.84,0.314598,inf,1.73516
13.92,3.92,0.310905,inf,1.73797
14,4,0.307299,inf,1.74057
14.08,4.08,0.30378,inf,1.74298
14.16,4.16,0.300346,inf,1.74522
14.24,4.24,0.296996,inf,1.74728
14.32,4.32,0.293731,inf,1.74919
14.4,4.4,0.290547,inf,1.75096
14.48,4.48,0.287443,inf,1.75259
14.56,4.56,0.284419,inf,1.7541
14.64,4.64,0.281471,inf,1.7555
14.72,4.72,0.278599,inf,1.75679
14.8,4.8,0.275801,inf,1.75799
14.88,4.88,0.273074,inf,1.75909
14.96,4.96,0.270416,inf,1.76011
15.04,5.04,0.267827,inf,1.76105
15.12,5.12,0.265303,inf,1.76192
15.2,5.2,0.262843,inf,1.76273
15.28,5.28,0.260445,inf,1.76347
15.36,5.36,0.258107,inf,1.76416
15.44,5.44,0.255827,inf,1.7648
15.52,5.52,0.253604,inf,1.76538
15.6,5.6,0.251436,inf,1.76592
15.68,5.68,0.24932,inf,1.76642
15.76,5.76,0.247256,inf,1.76689
15.84,5.84,0.245241,inf,1.76731
15.92,5.92,0.243274,inf,1.76771
16,6,0.241353,inf,1.76807
16.08,6.08,0.239478,inf,1.76841
16.16,6.16,0.237645,inf,1.76872
16.24,6.24,0.235855,inf,1.769
16.32,6.32,0.234105,inf,1.76927
16.4,6.4,0.232395,inf,1.76951
16.48,6.48,0.230722,inf,1.76974
16.56,6.56,0.229087,inf,1.76995
16.64,6.64,0.227486,inf,1.77014
16.72,6.72,0.22592,inf,1.77032
16.8,6.8,0.224388,inf,1.77048
16.88,6.88,0.222887,inf,1.77063
16.96,6.96,0.221418,inf,1.77077
17.04,7.04,0.219978,inf,1.7709
17.12,7.12,0.218568,inf,1.77102
17.2,7.2,0.217186,inf,1.77113
17.28,7.28,0.215832,inf,1.77123
17.36,7.36,0.214504,inf,1.77133
17.44,7.44,0.213201,inf,1.77141
17.52,7.52,0.211923,inf,1.77149
17.6,7.6,0.21067,inf,1.77157
17.68,7.68,0.20944,inf,1.77164
17.76,7.76,0.208232,inf,1.7717
17.84,7.84,0.207047,inf,1.77176
17.92,7.92,0.205883,inf,1.77181
18,8,0.204739,inf,1.77186
18.08,8.08,0.203615,inf,1.77191
18.16,8.16,0.202511,inf,1.77195
18.24,8.24,0.201426,inf,1.77199
18.32,8.32,0.20036,inf,1.77202
18.4,8.4,0.199311,inf,1.77206
18.48,8.48,0.198279,inf,1.77209
18.56,8.56,0.197265,inf,1.77211
18.64,8.64,0.196266,inf,1.77214
18.72,8.72,0.195284,inf,1.77216
18.8,8.8,0.194317,inf,1.77219
18.88,8.88,0.193366,inf,1.77221
18.96,8.96,0.192429,inf,1.77223
19.04,9.04,0.191506,inf,1.77224
19.12,9.12,0.190597,inf,1.77226
19.2,9.2,0.189702,inf,1.77227
19.28,9.28,0.18882,inf,1.77229
19.36,9.36,0.187951,inf,1.7723
19.44,9.44,0.187095,inf,1.77231
19.52,9.52,0.18625,inf,1.77232
19.6,9.6,0.185418,inf,1.77233
19.68,9.68,0.184598,inf,1.77234
19.76,9.76,0.183788,inf,1.77235
19.84,9.84,0.18299,inf,1.77236
19.92,9.92,0.182203,inf,1.77237
20,10,0.181426,inf,1.77237
20.08,9.92,0.180515,inf,1.77237
20.16,9.84,0.179697,inf,1.77236
20.24,9.76,0.178904,inf,1.77235
20.32,9.68,0.178128,inf,1.77234
20.4,9.6,0.177366,inf,1.77233
20.48,9.52,0.176617,inf,1.77232
20.56,9.44,0.175878,inf,1.77231
20.64,9.36,0.175151,inf,1.7723
20.72,9.28,0.174433,inf,1.77229
20.8,9.2,0.173724,inf,1.77227
20.88,9.12,0.173025,inf,1.77226
20.96,9.04,0.172334,inf,1.77224
21.04,8.96,0.17165,inf,1.77223
21.12,8.88,0.170975,inf,1.77221
21.2,8.8,0.170307,inf,1.77219
21.28,8.72,0.169647,inf,1.77216
21.36,8.64,0.168993,inf,1.77214
21.44,8.56,0.168346,inf,1.77211
21.52,8.48,0.167705,inf,1.77209
21.6,8.4,0.16707,inf,1.77206
21.68,8.32,0.166441,inf,1.77202
21.76,8.24,0.165817,inf,1.77199
21.84,8.16,0.165198,inf,1.77195
21.92,8.08,0.164585,inf,1.77191
22,8,0.163976,inf,1.77186
22.08,7.92,0.163371,inf,1.77181
22.16,7.84,0.16277,inf,1.77176
22.24,7.76,0.162173,inf,1.7717
22.32,7.68,0.161579,inf,1.77164
22.4,7.6,0.160989,inf,1.77157
22.48,7.52,0.1604,inf,1.77149
22.56,7.44,0.159815,inf,1.77141
22.64,7.36,0.159231,inf,1.77133
22.72,7.28,0.158648,inf,1.77123
22.8,7.2,0.158067,inf,1.77113
22.88,7.12,0.157486,inf,1.77102
22.96,7.04,0.156906,inf,1.7709
23.04,6.96,0.156325,inf,1.77077
23.12,6.88,0.155743,inf,1.77063
23.2,6.8,0.15516,inf,1.77048
23.28,6.72,0.154574,inf,1.77032
23.36,6.64,0.153986,inf,1.77014
23.44,6.56,0.153394,inf,1.76995
23.52,6.48,0.152798,inf,1.76974
23.6,6.4,0.152197,inf,1.76951
23.68,6.32,0.15159,inf,1.76927
23.76,6.24,0.150976,inf,1.769
23.84,6.16,0.150355,inf,1.76872
23.92,6.08,0.149725,inf,1.76841
24,6,0.149084,inf,1.76807
24.08,5.92,0.148433,inf,1.76771
24.16,5.84,0.147769,inf,1.76731
24.24,5.76,0.147091,inf,1.76689
24.32,5.68,0.146397,inf,1.76642
24.4,5.6,0.145686,inf,1.76592
24.48,5.52,0.144957,inf,1.76538
24.56,5.44,0.144206,inf,1.7648
24.64,5.36,0.143433,inf,1.76416
24.72,5.28,0.142635,inf,1.76347
24.8,5.2,0.141809,inf,1.76273
24.88,5.12,0.140954,inf,1.76192
24.96,5.04,0.140065,inf,1.76105
25.04,4.96,0.139141,inf,1.76011
25.12,4.88,0.138179,inf,1.75909
25.2,4.8,0.137174,inf,1.75799
25.28,4.72,0.136123,inf,1.75679
25.36,4.64,0.135022,inf,1.7555
25.44,4.56,0.133868,inf,1.7541
25.52,4.48,0.132654,inf,1.75259
25.6,4.4,0.131378,inf,1.75096
25.68,4.32,0.130033,inf,1.74919
25.76,4.24,0.128613,inf,1.74728
25.84,4.16,0.127114,inf,1.74522
25.92,4.08,0.125528,inf,1.74298
26,4,0.123849,inf,1.74057
26.08,3.92,0.12207,inf,1.73797
26.16,3.84,0.120182,inf,1.73516
26.24,3.76,0.118179,inf,1.73212
26.32,3.68,0.11605,inf,1.72885
26.4,3.6,0.113787,inf,1.72531
26.48,3.52,0.111381,inf,1.7215
26.56,3.44,0.108821,inf,1.71739
26.64,3.36,0.106096,inf,1.71295
26.72,3.28,0.103195,inf,1.70818
26.8,3.2,0.100106,inf,1.70303
26.88,3.12,0.0968179,inf,1.6975
26.96,3.04,0.0933166,inf,1.69154
27.04,2.96,0.0895893,inf,1.68513
27.12,2.88,0.0856225,inf,1.67825
27.2,2.8,0.0814023,inf,1.67085
27.28,2.72,0.0769146,inf,1.66291
27.36,2.64,0.0721451,inf,1.65439
27.44,2.56,0.0670794,inf,1.64527
27.52,2.48,0.0617035,inf,1.63549
27.6,2.4,0.0560034,inf,1.62503
27.68,2.32,0.0499657,inf,1.61385
27.76,2.24,0.0435776,inf,1.60192
27.84,2.16,0.0368272,inf,1.58918
27.92,2.08,0.0297038,inf,1.57561
28,2,0.0221984,inf,1.56117
28.08,1.92,0.0143034,inf,1.54583
28.16,1.84,0.00601361,inf,1.52954
28.24,1.76,-0.00267383,-inf,1.51227
28.32,1.68,-0.0117589,-inf,1.49401
28.4,1.6,-0.0212382,-inf,1.47471
28.48,1.52,-0.031105,-inf,1.45437
28.56,1.44,-0.0413484,-inf,1.43295
28.64,1.36,-0.0519533,-inf,1.41045
28.72,1.28,-0.0629001,-inf,1.38686
28.8,1.2,-0.0741642,-inf,1.36217
28.88,1.12,-0.0857161,-inf,1.33641
28.96,1.04,-0.0975212,-inf,1.30958
29.04,0.96,-0.10954,-inf,1.2817
29.12,0.88,-0.121727,-inf,1.25281
29.2,0.8,-0.134034,-inf,1.22295
29.28,0.72,-0.146407,-inf,1.19216
29.36,0.64,-0.158787,-inf,1.16052
29.44,0.56,-0.171115,-inf,1.12808
29.52,0.48,-0.183326,-inf,1.09493
29.6,0.4,-0.195356,-inf,1.06115
29.68,0.32,-0.207139,-inf,1.02683
29.76,0.24,-0.218609,-inf,0.992067
29.84,0.16,-0.229702,-inf,0.956974
29.92,0.08,-0.240357,-inf,0.921657
30,1.68399e-12,-0.250516,-inf,0.886227
30.08,-0.08,-0.260125,-inf,0.850797
30.16,-0.16,-0.269135,-inf,0.81548
30.24,-0.24,-0.277504,-inf,0.780387
30.32,-0.32,-0.285198,-inf,0.745628
30.4,-0.4,-0.292188,-inf,0.711308
30.48,-0.48,-0.298453,-inf,0.677524
30.56,-0.56,-0.30398,-inf,0.644371
30.64,-0.64,-0.308764,-inf,0.611934
30.72,-0.72,-0.312807,-inf,0.580289
30.8,-0.8,-0.316116,-inf,0.549506
30.88,-0.88,-0.318709,-inf,0.519644
30.96,-0.96,-0.320605,-inf,0.490754
31.04,-1.04,-0.32183,-inf,0.462876
31.12,-1.12,-0.322415,-inf,0.436044
31.2,-1.2,-0.322395,-inf,0.410279
31.28,-1.28,-0.321805,-inf,0.385598
31.36,-1.36,-0.320686,-inf,0.362007
31.44,-1.44,-0.319077,-inf,0.339505
31.52,-1.52,-0.317019,-inf,0.318087
31.6,-1.6,-0.314554,-inf,0.29774
31.68,-1.68,-0.311723,-inf,0.278444
31.76,-1.76,-0.308565,-inf,0.260179
31.84,-1.84,-0.305119,-inf,0.242917
31.92,-1.92,-0.301423,-inf,0.226629
32,-2,-0.29751,-inf,0.211282
32.08,-2.08,-0.293416,-inf,0.196842
32.16,-2.16,-0.28917,-inf,0.183273
32.24,-2.24,-0.284802,-inf,0.170538
32.32,-2.32,-0.280339,-inf,0.158599
32.4,-2.4,-0.275804,-inf,0.14742
32.48,-2.48,-0.27122,-inf,0.136961
32.56,-2.56,-0.266608,-inf,0.127187
32.64,-2.64,-0.261985,-inf,0.11806
32.72,-2.72,-0.257368,-inf,0.109544
32.8,-2.8,-0.25277,-inf,0.101604
32.88,-2.88,-0.248205,-inf,0.0942079
32.96,-2.96,-0.243683,-inf,0.0873217
33.04,-3.04,-0.239214,-inf,0.0809146
33.12,-3.12,-0.234805,-inf,0.0749567
33.2,-3.2,-0.230464,-inf,0.0694194
33.28,-3.28,-0.226197,-inf,0.0642758
33.36,-3.36,-0.222008,-inf,0.0594999
33.44,-3.44,-0.217901,-inf,0.0550675
33.52,-3.52,-0.213878,-inf,0.0509554
33.6,-3.6,-0.209943,-inf,0.0471419
33.68,-3.68,-0.206096,-inf,0.0436067
33.76,-3.76,-0.202339,-inf,0.0403303
33.84,-3.84,-0.198673,-inf,0.0372948
33.92,-3.92,-0.195096,-inf,0.0344832
34,-4,-0.191609,-inf,0.0318797
34.08,-4.08,-0.188211,-inf,0.0294694
34.16,-4.16,-0.184902,-inf,0.0272385
34.24,-4.24,-0.18168,-inf,0.0251741
34.32,-4.32,-0.178543,-inf,0.023264
34.4,-4.4,-0.17549,-inf,0.0214971
34.48,-4.48,-0.17252,-inf,0.0198628
34.56,-4.56,-0.16963,-inf,0.0183515
34.64,-4.64,-0.166819,-inf,0.0169541
34.72,-4.72,-0.164085,-inf,0.0156621
34.8,-4.8,-0.161425,-inf,0.0144678
34.88,-4.88,-0.158838,-inf,0.0133638
34.96,-4.96,-0.156322,-inf,0.0123435
35.04,-5.04,-0.153875,-inf,0.0114006
35.12,-5.12,-0.151494,-inf,0.0105293
35.2,-5.2,-0.149178,-inf,0.00972421
35.28,-5.28,-0.146924,-inf,0.00898037
35.36,-5.36,-0.144731,-inf,0.00829315
35.44,-5.44,-0.142597,-inf,0.0076583
35.52,-5.52,-0.140519,-inf,0.00707185
35.6,-5.6,-0.138497,-inf,0.00653015
35.68,-5.68,-0.136527,-inf,0.00602979
35.76,-5.76,-0.134609,-inf,0.00556766
35.84,-5.84,-0.132741,-inf,0.00514084
35.92,-5.92,-0.13092,-inf,0.00474665
36,-6,-0.129146,-inf,0.00438261
36.08,-6.08,-0.127416,-inf,0.00404643
36.16,-6.16,-0.12573,-inf,0.00373598
36.24,-6.24,-0.124086,-inf,0.0034493
36.32,-6.32,-0.122482,-inf,0.00318458
36.4,-6.4,-0.120917,-inf,0.00294015
36.48,-6.48,-0.11939,-inf,0.00271445
36.56,-6.56,-0.117899,-inf,0.00250604
36.64,-6.64,-0.116443,-inf,0.00231362
36.72,-6.72,-0.115021,-inf,0.00213596
36.8,-6.8,-0.113632,-inf,0.00197192
36.88,-6.88,-0.112275,-inf,0.00182047
36.96,-6.96,-0.110949,-inf,0.00168063
37.04,-7.04,-0.109652,-inf,0.00155153
37.12,-7.12,-0.108384,-inf,0.00143234
37.2,-7.2,-0.107144,-inf,0.0013223
37.28,-7.28,-0.10593,-inf,0.00122071
37.36,-7.36,-0.104743,-inf,0.00112692
37.44,-7.44,-0.10358,-inf,0.00104032
37.52,-7.52,-0.102442,-inf,0.000960384
37.6,-7.6,-0.101327,-inf,0.000886583
37.68,-7.68,-0.100236,-inf,0.000818451
37.76,-7.76,-0.0991659,-inf,0.000755552
37.84,-7.84,-0.0981176,-inf,0.000697486
37.92,-7.92,-0.09709,-inf,0.00064388
38,-8,-0.0960824,-inf,0.000594393
38.08,-8.08,-0.0950944,-inf,0.000548708
38.16,-8.16,-0.0941252,-inf,0.000506533
38.24,-8.24,-0.0931744,-inf,0.000467599
38.32,-8.32,-0.0922413,-inf,0.000431657
38.4,-8.4,-0.0913254,-inf,0.000398477
38.48,-8.48,-0.0904263,-inf,0.000367847
38.56,-8.56,-0.0895434,-inf,0.000339571
38.64,-8.64,-0.0886763,-inf,0.000313468
38.72,-8.72,-0.0878246,-inf,0.000289372
38.8,-8.8,-0.0869877,-inf,0.000267127
38.88,-8.88,-0.0861653,-inf,0.000246592
38.96,-8.96,-0.085357,-inf,0.000227636
39.04,-9.04,-0.0845623,-inf,0.000210136
39.12,-9.12,-0.083781,-inf,0.000193982
39.2,-9.2,-0.0830126,-inf,0.00017907
39.28,-9.28,-0.0822568,-inf,0.000165303
39.36,-9.36,-0.0815133,-inf,0.000152595
39.44,-9.44,-0.0807818,-inf,0.000140864
39.52,-9.52,-0.0800618,-inf,0.000130035
39.6,-9.6,-0.0793532,-inf,0.000120038
39.68,-9.68,-0.0786556,-inf,0.00011081
39.76,-9.76,-0.0779688,-inf,0.000102291
39.84,-9.84,-0.0772925,-inf,9.44265e-05
39.92,-9.92,-0.0766263,-inf,8.7167e-05
