t,E_dc,I,C_l,C_r
13.76,3.76,0.194969,inf,1.77224
13.84,3.84,0.193854,inf,1.77223
13.92,3.92,0.192777,inf,1.77221
14,4,0.191777,inf,1.77219
14.08,4.08,0.19088,inf,1.77219
14.16,4.16,0.190079,inf,1.7722
14.24,4.24,0.189332,inf,1.77224
14.32,4.32,0.188585,inf,1.77228
14.4,4.4,0.187799,inf,1.77232
14.48,4.48,0.186961,inf,1.77235
14.56,4.56,0.186075,inf,1.77236
14.64,4.64,0.185158,inf,1.77237
14.72,4.72,0.184235,inf,1.77236
14.8,4.8,0.183332,inf,1.77236
14.88,4.88,0.182479,inf,1.77235
14.96,4.96,0.181696,inf,1.77235
15.04,5.04,0.180982,inf,1.77235
15.12,5.12,0.180316,inf,1.77236
15.2,5.2,0.179663,inf,1.77238
15.28,5.28,0.17899,inf,1.7724
15.36,5.36,0.178282,inf,1.77241
15.44,5.44,0.177535,inf,1.77241
15.52,5.52,0.176759,inf,1.77242
15.6,5.6,0.175972,inf,1.77242
15.68,5.68,0.175196,inf,1.77242
15.76,5.76,0.174454,inf,1.77241
15.84,5.84,0.173763,inf,1.77241
15.92,5.92,0.173127,inf,1.77241
16,6,0.172534,inf,1.77242
16.08,6.08,0.171958,inf,1.77242
16.16,6.16,0.171373,inf,1.77243
16.24,6.24,0.170763,inf,1.77243
16.32,6.32,0.17012,inf,1.77244
16.4,6.4,0.169451,inf,1.77244
16.48,6.48,0.168767,inf,1.77244
16.56,6.56,0.168088,inf,1.77244
16.64,6.64,0.167433,inf,1.77244
16.72,6.72,0.166818,inf,1.77244
16.8,6.8,0.166247,inf,1.77244
16.88,6.88,0.165715,inf,1.77244
16.96,6.96,0.165202,inf,1.77244
17.04,7.04,0.164688,inf,1.77244
17.12,7.12,0.164155,inf,1.77245
17.2,7.2,0.163594,inf,1.77245
17.28,7.28,0.163008,inf,1.77245
17.36,7.36,0.162407,inf,1.77245
17.44,7.44,0.161806,inf,1.77245
17.52,7.52,0.161221,inf,1.77245
17.6,7.6,0.160667,inf,1.77245
17.68,7.68,0.160151,inf,1.77245
17.76,7.76,0.15967,inf,1.77245
17.84,7.84,0.159209,inf,1.77245
17.92,7.92,0.158752,inf,1.77245
18,8,0.15828,inf,1.77245
18.08,8.08,0.157786,inf,1.77245
18.16,8.16,0.157268,inf,1.77245
18.24,8.24,0.156734,inf,1.77245
18.32,8.32,0.156197,inf,1.77245
18.4,8.4,0.15567,inf,1.77245
18.48,8.48,0.155168,inf,1.77245
18.56,8.56,0.154698,inf,1.77245
18.64,8.64,0.15426,inf,1.77245
18.72,8.72,0.153842,inf,1.77245
18.8,8.8,0.153431,inf,1.77245
18.88,8.88,0.15301,inf,1.77245
18.96,8.96,0.15257,inf,1.77245
19.04,9.04,0.152109,inf,1.77245
19.12,9.12,0.151631,inf,1.77245
19.2,9.2,0.151147,inf,1.77245
19.28,9.28,0.15067,inf,1.77245
19.36,9.36,0.150212,inf,1.77245
19.44,9.44,0.149782,inf,1.77245
19.52,9.52,0.149379,inf,1.77245
19.6,9.6,0.148998,inf,1.77245
19.68,9.68,0.148624,inf,1.77245
19.76,9.76,0.148245,inf,1.77245
19.84,9.84,0.147851,inf,1.77245
19.92,9.92,0.147437,inf,1.77245
20,10,0.147008,inf,1.77245
20.08,9.92,0.146513,inf,1.77245
20.16,9.84,0.146052,inf,1.77245
20.24,9.76,0.145611,inf,1.77245
20.32,9.68,0.145197,inf,1.77245
20.4,9.6,0.144811,inf,1.77245
20.48,9.52,0.14445,inf,1.77245
20.56,9.44,0.144101,inf,1.77245
20.64,9.36,0.143752,inf,1.77245
20.72,9.28,0.143391,inf,1.77245
20.8,9.2,0.14301,inf,1.77245
20.88,9.12,0.142612,inf,1.77245
20.96,9.04,0.1422,inf,1.77245
21.04,8.96,0.141788,inf,1.77245
21.12,8.88,0.141386,inf,1.77245
21.2,8.8,0.141007,inf,1.77245
21.28,8.72,0.140656,inf,1.77245
21.36,8.64,0.140331,inf,1.77245
21.44,8.56,0.140022,inf,1.77245
21.52,8.48,0.139713,inf,1.77245
21.6,8.4,0.139393,inf,1.77245
21.68,8.32,0.139052,inf,1.77245
21.76,8.24,0.138689,inf,1.77245
21.84,8.16,0.138311,inf,1.77245
21.92,8.08,0.137927,inf,1.77245
22,8,0.137551,inf,1.77245
22.08,7.92,0.137196,inf,1.77245
22.16,7.84,0.136869,inf,1.77245
22.24,7.76,0.136572,inf,1.77245
22.32,7.68,0.136293,inf,1.77245
22.4,7.6,0.136019,inf,1.77245
22.48,7.52,0.135734,inf,1.77245
22.56,7.44,0.135427,inf,1.77245
22.64,7.36,0.135096,inf,1.77245
22.72,7.28,0.134746,inf,1.77245
22.8,7.2,0.134385,inf,1.77245
22.88,7.12,0.134029,inf,1.77244
22.96,7.04,0.133692,inf,1.77244
23.04,6.96,0.133385,inf,1.77244
23.12,6.88,0.133109,inf,1.77244
23.2,6.8,0.132858,inf,1.77244
23.28,6.72,0.132614,inf,1.77244
23.36,6.64,0.132362,inf,1.77244
23.44,6.56,0.132087,inf,1.77244
23.52,6.48,0.131785,inf,1.77244
23.6,6.4,0.131458,inf,1.77244
23.68,6.32,0.131117,inf,1.77244
23.76,6.24,0.130776,inf,1.77243
23.84,6.16,0.130451,inf,1.77243
23.92,6.08,0.130156,inf,1.77242
24,6,0.129898,inf,1.77241
24.08,5.92,0.129671,inf,1.77241
24.16,5.84,0.129458,inf,1.77241
24.24,5.76,0.129238,inf,1.77242
24.32,5.68,0.128994,inf,1.77242
24.4,5.6,0.128718,inf,1.77242
24.48,5.52,0.128412,inf,1.77242
24.56,5.44,0.128085,inf,1.77241
24.64,5.36,0.127752,inf,1.7724
24.72,5.28,0.12743,inf,1.77239
24.8,5.2,0.12714,inf,1.77237
24.88,5.12,0.126893,inf,1.77236
24.96,5.04,0.126689,inf,1.77235
25.04,4.96,0.12651,inf,1.77235
25.12,4.88,0.126326,inf,1.77236
25.2,4.8,0.126115,inf,1.77237
25.28,4.72,0.125865,inf,1.77237
25.36,4.64,0.125576,inf,1.77237
25.44,4.56,0.125255,inf,1.77236
25.52,4.48,0.124917,inf,1.77233
25.6,4.4,0.124582,inf,1.7723
25.68,4.32,0.124279,inf,1.77226
25.76,4.24,0.124032,inf,1.77223
25.84,4.16,0.123852,inf,1.7722
25.92,4.08,0.123717,inf,1.7722
26,4,0.123585,inf,1.77222
26.08,3.92,0.123418,inf,1.77224
26.16,3.84,0.123195,inf,1.77225
26.24,3.76,0.122915,inf,1.77225
26.32,3.68,0.122584,inf,1.77222
26.4,3.6,0.122216,inf,1.77218
26.48,3.52,0.121835,inf,1.7721
26.56,3.44,0.121481,inf,1.772
26.64,3.36,0.121207,inf,1.77191
26.72,3.28,0.121049,inf,1.77185
26.8,3.2,0.120985,inf,1.77184
26.88,3.12,0.120944,inf,1.77187
26.96,3.04,0.120852,inf,1.77192
27.04,2.96,0.12067,inf,1.77195
27.12,2.88,0.120389,inf,1.77195
27.2,2.8,0.120016,inf,1.77191
27.28,2.72,0.119563,inf,1.7718
27.36,2.64,0.119058,inf,1.77163
27.44,2.56,0.118564,inf,1.7714
27.52,2.48,0.118192,inf,1.77117
27.6,2.4,0.118039,inf,1.77099
27.68,2.32,0.118102,inf,1.77094
27.76,2.24,0.11825,inf,1.771
27.84,2.16,0.118322,inf,1.77112
27.92,2.08,0.118222,inf,1.77121
28,2,0.117928,inf,1.77124
28.08,1.92,0.117448,inf,1.77115
28.16,1.84,0.11679,inf,1.77093
28.24,1.76,0.115987,inf,1.77054
28.32,1.68,0.115143,inf,1.77001
28.4,1.6,0.114482,inf,1.76942
28.48,1.52,0.114263,inf,1.76894
28.56,1.44,0.114555,inf,1.76874
28.64,1.36,0.115121,inf,1.76885
28.72,1.28,0.115588,inf,1.76912
28.8,1.2,0.115705,inf,1.76937
28.88,1.12,0.115401,inf,1.76948
28.96,1.04,0.114684,inf,1.76933
29.04,0.96,0.113562,inf,1.76886
29.12,0.88,0.112065,inf,1.76801
29.2,0.8,0.11037,inf,1.76678
29.28,0.72,0.108934,inf,1.76534
29.36,0.64,0.108396,inf,1.76407
29.44,0.56,0.109076,inf,1.76342
29.52,0.48,0.110571,inf,1.76352
29.6,0.4,0.112021,inf,1.76413
29.68,0.32,0.112749,inf,1.7648
29.76,0.24,0.112514,inf,1.76516
29.84,0.16,0.111317,inf,1.76495
29.92,0.08,0.109173,inf,1.76399
30,1.68399e-12,0.106105,inf,1.76214
30.08,-0.08,0.102401,inf,1.75933
30.16,-0.16,0.0989862,inf,1.75587
30.24,-0.24,0.0973585,inf,1.75261
30.32,-0.32,0.0985765,inf,1.75064
30.4,-0.4,0.102078,inf,1.75051
30.48,-0.48,0.10594,inf,1.7518
30.56,-0.56,0.108365,inf,1.75348
30.64,-0.64,0.10857,inf,1.75456
30.72,-0.72,0.106489,inf,1.75439
30.8,-0.8,0.102169,inf,1.75252
30.88,-0.88,0.0956216,inf,1.74853
30.96,-0.96,0.0873176,inf,1.74225
31.04,-1.04,0.0790819,inf,1.73418
31.12,-1.12,0.0742785,inf,1.72608
31.2,-1.2,0.0758717,inf,1.72053
31.28,-1.28,0.0834529,inf,1.71926
31.36,-1.36,0.0929778,inf,1.72177
31.44,-1.44,0.0999055,inf,1.72578
31.52,-1.52,0.101841,inf,1.72884
31.6,-1.6,0.0983697,inf,1.72919
31.68,-1.68,0.0896306,inf,1.7257
31.76,-1.76,0.0756775,inf,1.71743
31.84,-1.84,0.0573323,inf,1.70381
31.92,-1.92,0.0381441,inf,1.68569
32,-2,0.025263,inf,1.6666
32.08,-2.08,0.0259503,inf,1.65224
32.16,-2.16,0.0410063,inf,1.64716
32.24,-2.24,0.0627271,inf,1.65131
32.32,-2.32,0.0806234,inf,1.66016
32.4,-2.4,0.08802,inf,1.66801
32.48,-2.48,0.0831128,inf,1.67043
32.56,-2.56,0.066179,inf,1.66459
32.64,-2.64,0.0376455,inf,1.64837
32.72,-2.72,-0.000678217,-inf,1.62059
32.8,-2.8,-0.0418105,-inf,1.58281
32.88,-2.88,-0.0716268,-inf,1.54182
32.96,-2.96,-0.0750879,-inf,1.50898
33.04,-3.04,-0.0485146,-inf,1.49416
33.12,-3.12,-0.00466286,-inf,1.49899
33.2,-3.2,0.0358332,inf,1.51595
33.28,-3.28,0.0571406,inf,1.53351
33.36,-3.36,0.0531176,inf,1.54165
33.44,-3.44,0.0237444,inf,1.53367
33.52,-3.52,-0.0290377,-inf,1.50533
33.6,-3.6,-0.100107,-inf,1.45493
33.68,-3.68,-0.175368,-inf,1.38624
33.76,-3.76,-0.230002,-inf,1.31183
33.84,-3.84,-0.240067,-inf,1.25072
33.92,-3.92,-0.200033,-inf,1.21889
34,-4,-0.127835,-inf,1.22033
34.08,-4.08,-0.0543434,-inf,1.24547
34.16,-4.16,-0.00776418,-inf,1.2765
34.24,-4.24,-0.00346844,-inf,1.29524
34.32,-4.32,-0.0440934,-inf,1.28832
34.4,-4.4,-0.124238,-inf,1.24829
34.48,-4.48,-0.23028,-inf,1.17443
34.56,-4.56,-0.335856,-inf,1.07591
34.64,-4.64,-0.406083,-inf,0.972912
34.72,-4.72,-0.416333,-inf,0.889657
34.8,-4.8,-0.366788,-inf,0.843013
34.88,-4.88,-0.278593,-inf,0.836638
34.96,-4.96,-0.182986,-inf,0.861608
35.04,-5.04,-0.11245,-inf,0.899554
35.12,-5.12,-0.0914774,-inf,0.927991
35.2,-5.2,-0.129093,-inf,0.927447
35.28,-5.28,-0.217171,-inf,0.887257
35.36,-5.36,-0.331322,-inf,0.809016
35.44,-5.44,-0.434796,-inf,0.70777
35.52,-5.52,-0.493432,-inf,0.607287
35.6,-5.6,-0.494213,-inf,0.52898
35.68,-5.68,-0.446612,-inf,0.483689
35.76,-5.76,-0.369806,-inf,0.471949
35.84,-5.84,-0.284793,-inf,0.487287
35.92,-5.92,-0.214526,-inf,0.517335
36,-6,-0.181869,-inf,0.544553
36.08,-6.08,-0.200364,-inf,0.550646
36.16,-6.16,-0.264614,-inf,0.524303
36.24,-6.24,-0.34931,-inf,0.4673
36.32,-6.32,-0.4205,-inf,0.394144
36.4,-6.4,-0.454605,-inf,0.324003
36.48,-6.48,-0.448923,-inf,0.270716
36.56,-6.56,-0.414503,-inf,0.2392
36.64,-6.64,-0.364195,-inf,0.228334
36.72,-6.72,-0.308685,-inf,0.234238
36.8,-6.8,-0.259218,-inf,0.250739
36.88,-6.88,-0.229443,-inf,0.268421
36.96,-6.96,-0.230562,-inf,0.275786
37.04,-7.04,-0.26193,-inf,0.264322
37.12,-7.12,-0.307554,-inf,0.234095
37.2,-7.2,-0.345319,-inf,0.193971
37.28,-7.28,-0.361515,-inf,0.155466
37.36,-7.36,-0.356028,-inf,0.126202
37.44,-7.44,-0.335989,-inf,0.1084
37.52,-7.52,-0.308398,-inf,0.101122
37.6,-7.6,-0.278147,-inf,0.102389
37.68,-7.68,-0.24985,-inf,0.109542
37.76,-7.76,-0.229728,-inf,0.118504
37.84,-7.84,-0.224183,-inf,0.123711
37.92,-7.92,-0.234605,-inf,0.120273
38,-8,-0.253898,-inf,0.107306
38.08,-8.08,-0.270656,-inf,0.0887694
38.16,-8.16,-0.277404,-inf,0.0704027
38.24,-8.24,-0.273767,-inf,0.05613
38.32,-8.32,-0.263203,-inf,0.0471368
38.4,-8.4,-0.249131,-inf,0.0429991
38.48,-8.48,-0.233765,-inf,0.0428174
38.56,-8.56,-0.218919,-inf,0.045507
38.64,-8.64,-0.207079,-inf,0.0494686
38.72,-8.72,-0.201247,-inf,0.0523568
38.8,-8.8,-0.202779,-inf,0.05179
38.88,-8.88,-0.209212,-inf,0.046907
38.96,-8.96,-0.215458,-inf,0.0391278
39.04,-9.04,-0.217678,-inf,0.0310016
39.12,-9.12,-0.215277,-inf,0.0244539
39.2,-9.2,-0.209674,-inf,0.0201638
39.28,-9.28,-0.202436,-inf,0.0180052
39.36,-9.36,-0.194577,-inf,0.0175991
39.44,-9.44,-0.18682,-inf,0.0185099
39.52,-9.52,-0.180109,-inf,0.020133
39.6,-9.6,-0.175711,-inf,0.021545
39.68,-9.68,-0.174463,-inf,0.0216902
39.76,-9.76,-0.175684,-inf,0.0200118
39.84,-9.84,-0.177312,-inf,0.016924
39.92,-9.92,-0.177493,-inf,0.0134745
